datetime,gsr,ir,accel_mag,gyro_mag,mag_mag,label
2025-04-24 16:21:00,-84.91,54409,1.03,0.09,0.83,hydrated
2025-04-24 16:22:00,-79.07,54933,0.97,0.09,0.88,hydrated
2025-04-24 16:23:00,-165.76,44931,1.04,0.05,0.85,dehydrated
2025-04-24 16:24:00,-107.39,50133,0.95,0.07,0.83,mildly_dehydrated
2025-04-24 16:25:00,-72.3,55454,1.01,0.08,0.8,hydrated
2025-04-24 16:26:00,-119.87,51213,0.96,0.06,0.91,mildly_dehydrated
2025-04-24 16:27:00,-135.71,48944,1.02,0.08,0.88,mildly_dehydrated
2025-04-24 16:28:00,-229.66,47215,1.04,0.06,0.82,dehydrated
2025-04-24 16:29:00,-142.14,50853,1.08,0.07,0.85,mildly_dehydrated
2025-04-24 16:30:00,-173.44,42612,0.95,0.09,0.85,dehydrated
2025-04-24 16:31:00,-242.09,44064,0.92,0.01,0.84,dehydrated
2025-04-24 16:32:00,-86.18,55516,1.04,0.07,0.83,hydrated
2025-04-24 16:33:00,-184.35,43698,0.96,0.08,0.84,dehydrated
2025-04-24 16:34:00,-123.07,49338,0.95,0.07,0.79,mildly_dehydrated
2025-04-24 16:35:00,-88.49,53974,1.0,0.1,0.84,hydrated
2025-04-24 16:36:00,-104.41,49201,1.0,0.08,0.8,mildly_dehydrated
2025-04-24 16:37:00,-126.22,49213,0.99,0.1,0.79,mildly_dehydrated
2025-04-24 16:38:00,-215.49,44846,1.0,0.08,0.87,dehydrated
2025-04-24 16:39:00,-86.62,53626,0.97,0.1,0.89,hydrated
2025-04-24 16:40:00,-72.04,53027,0.95,0.1,0.82,hydrated
2025-04-24 16:41:00,-86.27,52734,1.02,0.09,0.81,hydrated
2025-04-24 16:42:00,-138.33,50739,0.95,0.07,0.89,mildly_dehydrated
2025-04-24 16:43:00,-151.07,44213,0.99,0.08,0.9,dehydrated
2025-04-24 16:44:00,-221.5,44347,0.98,0.1,0.82,dehydrated
2025-04-24 16:45:00,-78.26,53865,1.05,0.11,0.89,hydrated
2025-04-24 16:46:00,-127.47,49864,1.0,0.09,0.87,mildly_dehydrated
2025-04-24 16:47:00,-118.85,49213,0.96,0.11,0.82,mildly_dehydrated
2025-04-24 16:48:00,-144.94,48756,1.04,0.12,0.84,mildly_dehydrated
2025-04-24 16:49:00,-135.26,51615,0.99,0.1,0.83,mildly_dehydrated
2025-04-24 16:50:00,-229.71,44961,0.99,0.05,0.86,dehydrated
2025-04-24 16:51:00,-110.98,51753,0.92,0.09,0.82,mildly_dehydrated
2025-04-24 16:52:00,-161.44,42749,1.09,0.1,0.87,dehydrated
2025-04-24 16:53:00,-140.18,49149,0.92,0.05,0.91,mildly_dehydrated
2025-04-24 16:54:00,-98.04,53596,0.96,0.06,0.87,hydrated
2025-04-24 16:55:00,-153.54,45646,0.92,0.04,0.79,dehydrated
2025-04-24 16:56:00,-148.79,48010,1.0,0.1,0.9,mildly_dehydrated
2025-04-24 16:57:00,-86.97,55157,0.97,0.06,0.85,hydrated
2025-04-24 16:58:00,-101.57,48725,1.04,0.06,0.83,mildly_dehydrated
2025-04-24 16:59:00,-74.05,54549,0.94,0.09,0.8,hydrated
2025-04-24 17:00:00,-75.62,53615,1.01,0.07,0.85,hydrated
2025-04-24 17:01:00,-97.12,54802,1.03,0.09,0.8,hydrated
2025-04-24 17:02:00,-214.82,46312,1.03,0.07,0.83,dehydrated
2025-04-24 17:03:00,-126.72,51735,1.07,0.1,0.89,mildly_dehydrated
2025-04-24 17:04:00,-99.42,54682,0.96,0.02,0.85,hydrated
2025-04-24 17:05:00,-70.39,55187,1.07,0.08,0.91,hydrated
2025-04-24 17:06:00,-208.76,42317,1.0,0.07,0.88,dehydrated
2025-04-24 17:07:00,-192.83,45475,1.08,0.08,0.84,dehydrated
2025-04-24 17:08:00,-72.42,54578,1.01,0.05,0.83,hydrated
2025-04-24 17:09:00,-83.56,52039,1.04,0.07,0.81,hydrated
2025-04-24 17:10:00,-147.06,49339,0.97,0.05,0.85,mildly_dehydrated
2025-04-24 17:11:00,-90.25,54563,1.03,0.1,0.86,hydrated
2025-04-24 17:12:00,-88.54,52684,0.91,0.04,0.92,hydrated
2025-04-24 17:13:00,-129.7,51816,0.97,0.07,0.86,mildly_dehydrated
2025-04-24 17:14:00,-83.25,53630,1.0,0.06,0.87,hydrated
2025-04-24 17:15:00,-230.56,47307,0.96,0.08,0.84,dehydrated
2025-04-24 17:16:00,-70.4,55084,0.95,0.08,0.84,hydrated
2025-04-24 17:17:00,-97.97,54636,0.91,0.08,0.82,hydrated
2025-04-24 17:18:00,-79.85,53298,1.04,0.07,0.87,hydrated
2025-04-24 17:19:00,-95.41,53988,1.04,0.08,0.89,hydrated
2025-04-24 17:20:00,-122.72,51820,1.03,0.07,0.89,mildly_dehydrated
2025-04-24 17:21:00,-117.15,49270,1.07,0.11,0.87,mildly_dehydrated
2025-04-24 17:22:00,-219.43,46772,0.97,0.07,0.83,dehydrated
2025-04-24 17:23:00,-72.76,53663,0.93,0.04,0.86,hydrated
2025-04-24 17:24:00,-243.6,46288,1.02,0.08,0.84,dehydrated
2025-04-24 17:25:00,-176.55,45501,1.05,0.07,0.84,dehydrated
2025-04-24 17:26:00,-98.41,52333,0.99,0.09,0.84,hydrated
2025-04-24 17:27:00,-87.06,54401,1.0,0.08,0.85,hydrated
2025-04-24 17:28:00,-237.93,44401,0.97,0.06,0.87,dehydrated
2025-04-24 17:29:00,-87.65,53476,1.04,0.08,0.88,hydrated
2025-04-24 17:30:00,-118.8,49169,1.0,0.08,0.82,mildly_dehydrated
2025-04-24 17:31:00,-99.49,53020,0.93,0.06,0.84,hydrated
2025-04-24 17:32:00,-148.39,48907,0.98,0.06,0.92,mildly_dehydrated
2025-04-24 17:33:00,-133.89,48565,0.92,0.07,0.88,mildly_dehydrated
2025-04-24 17:34:00,-175.81,46166,1.02,0.04,0.78,dehydrated
2025-04-24 17:35:00,-182.92,46744,1.06,0.05,0.84,dehydrated
2025-04-24 17:36:00,-95.33,53463,1.01,0.11,0.83,hydrated
2025-04-24 17:37:00,-147.73,51302,1.06,0.05,0.79,mildly_dehydrated
2025-04-24 17:38:00,-70.77,52062,1.05,0.07,0.9,hydrated
2025-04-24 17:39:00,-75.82,53746,1.07,0.05,0.81,hydrated
2025-04-24 17:40:00,-216.94,45704,1.0,0.09,0.9,dehydrated
2025-04-24 17:41:00,-221.03,46134,0.98,0.06,0.86,dehydrated
2025-04-24 17:42:00,-142.25,50497,1.09,0.03,0.85,mildly_dehydrated
2025-04-24 17:43:00,-82.27,53520,1.01,0.06,0.85,hydrated
2025-04-24 17:44:00,-93.39,54252,0.95,0.1,0.85,hydrated
2025-04-24 17:45:00,-174.09,42105,0.87,0.06,0.85,dehydrated
2025-04-24 17:46:00,-134.04,50079,1.0,0.05,0.86,mildly_dehydrated
2025-04-24 17:47:00,-76.53,54321,1.03,0.11,0.8,hydrated
2025-04-24 17:48:00,-162.65,43848,0.99,0.02,0.84,dehydrated
2025-04-24 17:49:00,-195.26,43199,1.06,0.03,0.88,dehydrated
2025-04-24 17:50:00,-145.06,51785,1.01,0.06,0.83,mildly_dehydrated
2025-04-24 17:51:00,-220.55,46554,0.93,0.08,0.81,dehydrated
2025-04-24 17:52:00,-99.64,55225,1.11,0.1,0.93,hydrated
2025-04-24 17:53:00,-140.11,49132,1.11,0.11,0.84,mildly_dehydrated
2025-04-24 17:54:00,-222.8,46836,0.97,0.09,0.77,dehydrated
2025-04-24 17:55:00,-230.93,46835,1.04,0.07,0.86,dehydrated
2025-04-24 17:56:00,-72.58,54568,0.96,0.12,0.84,hydrated
2025-04-24 17:57:00,-86.73,54245,0.99,0.11,0.85,hydrated
2025-04-24 17:58:00,-94.24,53416,0.94,0.06,0.86,hydrated
2025-04-24 17:59:00,-97.24,54851,1.03,0.1,0.96,hydrated
2025-04-24 18:00:00,-70.31,54472,1.07,0.06,0.87,hydrated
2025-04-24 18:01:00,-205.27,46499,1.03,0.05,0.9,dehydrated
2025-04-24 18:02:00,-233.13,45728,1.04,0.11,0.82,dehydrated
2025-04-24 18:03:00,-179.15,47775,0.96,0.07,0.88,dehydrated
2025-04-24 18:04:00,-161.34,42176,1.0,0.09,0.86,dehydrated
2025-04-24 18:05:00,-92.79,53389,1.05,0.06,0.8,hydrated
2025-04-24 18:06:00,-217.0,45207,0.98,0.06,0.81,dehydrated
2025-04-24 18:07:00,-166.58,45006,0.98,0.05,0.86,dehydrated
2025-04-24 18:08:00,-175.04,47841,1.03,0.07,0.83,dehydrated
2025-04-24 18:09:00,-84.77,54810,0.94,0.06,0.93,hydrated
2025-04-24 18:10:00,-82.07,54034,0.93,0.07,0.8,hydrated
2025-04-24 18:11:00,-98.66,53495,0.99,0.07,0.83,hydrated
2025-04-24 18:12:00,-97.83,53750,1.07,0.05,0.86,hydrated
2025-04-24 18:13:00,-137.09,48891,0.94,0.07,0.86,mildly_dehydrated
2025-04-24 18:14:00,-131.17,48678,0.95,0.05,0.9,mildly_dehydrated
2025-04-24 18:15:00,-175.74,45064,0.93,0.09,0.87,dehydrated
2025-04-24 18:16:00,-150.04,44739,1.0,0.08,0.86,dehydrated
2025-04-24 18:17:00,-73.48,53794,1.07,0.06,0.93,hydrated
2025-04-24 18:18:00,-164.3,47966,0.99,0.04,0.85,dehydrated
2025-04-24 18:19:00,-210.49,46028,1.04,0.04,0.87,dehydrated
2025-04-24 18:20:00,-138.67,50360,0.98,0.06,0.88,mildly_dehydrated
2025-04-24 18:21:00,-148.16,51333,0.98,0.06,0.85,mildly_dehydrated
2025-04-24 18:22:00,-119.9,49704,1.05,0.06,0.81,mildly_dehydrated
2025-04-24 18:23:00,-94.22,54713,0.95,0.07,0.78,hydrated
2025-04-24 18:24:00,-75.64,55167,0.99,0.07,0.88,hydrated
2025-04-24 18:25:00,-98.74,55178,1.01,0.09,0.8,hydrated
2025-04-24 18:26:00,-178.26,47553,1.06,0.07,0.85,dehydrated
2025-04-24 18:27:00,-128.02,50153,0.97,0.08,0.85,mildly_dehydrated
2025-04-24 18:28:00,-146.07,49060,1.0,0.08,0.82,mildly_dehydrated
2025-04-24 18:29:00,-221.59,42237,1.01,0.08,0.81,dehydrated
2025-04-24 18:30:00,-77.09,55480,0.96,0.05,0.82,hydrated
2025-04-24 18:31:00,-75.8,53933,1.01,0.06,0.81,hydrated
2025-04-24 18:32:00,-139.66,50786,0.96,0.05,0.73,mildly_dehydrated
2025-04-24 18:33:00,-113.66,50930,1.03,0.11,0.91,mildly_dehydrated
2025-04-24 18:34:00,-165.77,44381,1.0,0.06,0.82,dehydrated
2025-04-24 18:35:00,-174.5,45318,0.99,0.08,0.82,dehydrated
2025-04-24 18:36:00,-183.21,43149,1.05,0.09,0.84,dehydrated
2025-04-24 18:37:00,-91.69,54564,1.02,0.08,0.89,hydrated
2025-04-24 18:38:00,-70.69,52891,1.03,0.07,0.95,hydrated
2025-04-24 18:39:00,-147.15,48158,1.1,0.07,0.84,mildly_dehydrated
2025-04-24 18:40:00,-126.81,51761,1.06,0.04,0.84,mildly_dehydrated
2025-04-24 18:41:00,-90.58,54504,1.03,0.05,0.78,hydrated
2025-04-24 18:42:00,-91.81,53379,1.03,0.07,0.84,hydrated
2025-04-24 18:43:00,-92.08,55808,1.0,0.09,0.81,hydrated
2025-04-24 18:44:00,-122.0,49348,0.98,0.05,0.87,mildly_dehydrated
2025-04-24 18:45:00,-87.82,53864,0.9,0.08,0.91,hydrated
2025-04-24 18:46:00,-140.95,49076,1.09,0.08,0.95,mildly_dehydrated
2025-04-24 18:47:00,-76.32,54181,1.01,0.07,0.86,hydrated
2025-04-24 18:48:00,-84.05,53823,1.02,0.07,0.89,hydrated
2025-04-24 18:49:00,-109.8,48788,0.94,0.07,0.87,mildly_dehydrated
2025-04-24 18:50:00,-72.57,54655,0.93,0.1,0.83,hydrated
2025-04-24 18:51:00,-134.66,48385,1.0,0.07,0.88,mildly_dehydrated
2025-04-24 18:52:00,-79.94,55404,0.97,0.08,0.86,hydrated
2025-04-24 18:53:00,-93.58,54478,1.0,0.03,0.9,hydrated
2025-04-24 18:54:00,-71.36,53425,0.96,0.1,0.86,hydrated
2025-04-24 18:55:00,-222.65,45222,0.99,0.08,0.91,dehydrated
2025-04-24 18:56:00,-77.63,55665,0.98,0.09,0.9,hydrated
2025-04-24 18:57:00,-174.04,47405,0.98,0.08,0.82,dehydrated
2025-04-24 18:58:00,-185.24,46791,1.06,0.05,0.81,dehydrated
2025-04-24 18:59:00,-77.62,55844,1.1,0.09,0.82,hydrated
2025-04-24 19:00:00,-134.27,51382,0.92,0.03,0.85,mildly_dehydrated
2025-04-24 19:01:00,-223.34,47973,1.08,0.1,0.9,dehydrated
2025-04-24 19:02:00,-80.6,55533,1.06,0.03,0.89,hydrated
2025-04-24 19:03:00,-242.61,46744,0.94,0.05,0.88,dehydrated
2025-04-24 19:04:00,-220.15,46842,1.03,0.08,0.84,dehydrated
2025-04-24 19:05:00,-85.67,54658,1.01,0.07,0.86,hydrated
2025-04-24 19:06:00,-104.34,49617,1.07,0.07,0.82,mildly_dehydrated
2025-04-24 19:07:00,-92.21,54067,1.1,0.11,0.9,hydrated
2025-04-24 19:08:00,-81.85,54469,1.13,0.05,0.82,hydrated
2025-04-24 19:09:00,-81.79,52187,0.98,0.06,0.8,hydrated
2025-04-24 19:10:00,-131.44,48467,1.06,0.06,0.88,mildly_dehydrated
2025-04-24 19:11:00,-240.17,42073,0.93,0.01,0.84,dehydrated
2025-04-24 19:12:00,-230.85,43719,0.95,0.06,0.81,dehydrated
2025-04-24 19:13:00,-92.11,52045,0.96,0.04,0.76,hydrated
2025-04-24 19:14:00,-123.79,49913,1.0,0.1,0.84,mildly_dehydrated
2025-04-24 19:15:00,-72.45,52193,0.99,0.08,0.88,hydrated
2025-04-24 19:16:00,-209.53,43123,1.02,0.03,0.9,dehydrated
2025-04-24 19:17:00,-86.58,53495,1.05,0.07,0.88,hydrated
2025-04-24 19:18:00,-146.05,48293,1.08,0.06,0.94,mildly_dehydrated
2025-04-24 19:19:00,-74.7,52161,1.0,0.07,0.87,hydrated
2025-04-24 19:20:00,-245.32,47012,1.02,0.08,0.93,dehydrated
2025-04-24 19:21:00,-91.41,52998,1.01,0.1,0.88,hydrated
2025-04-24 19:22:00,-88.09,53601,1.0,0.08,0.82,hydrated
2025-04-24 19:23:00,-117.36,49582,0.92,0.08,0.89,mildly_dehydrated
2025-04-24 19:24:00,-132.64,51137,0.98,0.07,0.87,mildly_dehydrated
2025-04-24 19:25:00,-82.88,54648,1.05,0.09,0.93,hydrated
2025-04-24 19:26:00,-107.88,49763,1.03,0.08,0.84,mildly_dehydrated
2025-04-24 19:27:00,-166.51,46985,0.93,0.06,0.85,dehydrated
2025-04-24 19:28:00,-223.94,43549,0.98,0.04,0.83,dehydrated
2025-04-24 19:29:00,-120.9,50230,1.04,0.06,0.9,mildly_dehydrated
2025-04-24 19:30:00,-138.82,51566,1.02,0.09,0.83,mildly_dehydrated
2025-04-24 19:31:00,-95.91,53048,0.97,0.09,0.82,hydrated
2025-04-24 19:32:00,-78.71,52417,1.01,0.06,0.92,hydrated
2025-04-24 19:33:00,-134.77,49930,0.97,0.06,0.8,mildly_dehydrated
2025-04-24 19:34:00,-214.11,44603,0.96,0.07,0.84,dehydrated
2025-04-24 19:35:00,-96.53,53011,0.98,0.07,0.85,hydrated
2025-04-24 19:36:00,-93.6,55568,0.98,0.09,0.87,hydrated
2025-04-24 19:37:00,-84.28,55393,1.0,0.07,0.85,hydrated
2025-04-24 19:38:00,-239.6,45427,0.91,0.08,0.88,dehydrated
2025-04-24 19:39:00,-215.95,45623,0.95,0.06,0.92,dehydrated
2025-04-24 19:40:00,-140.33,51443,1.01,0.09,0.79,mildly_dehydrated
2025-04-24 19:41:00,-74.75,53054,1.07,0.06,0.92,hydrated
2025-04-24 19:42:00,-141.07,49969,1.02,0.1,0.9,mildly_dehydrated
2025-04-24 19:43:00,-134.34,51439,1.0,0.08,0.86,mildly_dehydrated
2025-04-24 19:44:00,-85.47,53818,1.01,0.07,0.85,hydrated
2025-04-24 19:45:00,-120.27,51291,1.0,0.02,0.93,mildly_dehydrated
2025-04-24 19:46:00,-82.84,53427,0.92,0.1,0.84,hydrated
2025-04-24 19:47:00,-134.46,51882,1.02,0.03,0.88,mildly_dehydrated
2025-04-24 19:48:00,-163.91,46460,1.05,0.07,0.84,dehydrated
2025-04-24 19:49:00,-75.68,53543,0.96,0.05,0.78,hydrated
2025-04-24 19:50:00,-181.3,43172,0.98,0.08,0.77,dehydrated
2025-04-24 19:51:00,-73.92,54388,0.85,0.04,0.87,hydrated
2025-04-24 19:52:00,-85.04,55403,1.05,0.07,0.84,hydrated
2025-04-24 19:53:00,-127.59,50711,1.04,0.07,0.81,mildly_dehydrated
2025-04-24 19:54:00,-95.52,55391,1.06,0.1,0.88,hydrated
2025-04-24 19:55:00,-93.49,53164,1.05,0.08,0.85,hydrated
2025-04-24 19:56:00,-205.07,45316,1.03,0.08,0.82,dehydrated
2025-04-24 19:57:00,-240.22,46832,0.95,0.06,0.78,dehydrated
2025-04-24 19:58:00,-83.75,54090,0.98,0.06,0.8,hydrated
2025-04-24 19:59:00,-76.42,53442,0.95,0.13,0.82,hydrated
2025-04-24 20:00:00,-91.89,53290,1.02,0.08,0.85,hydrated
2025-04-24 20:01:00,-81.0,54949,0.98,0.08,0.86,hydrated
2025-04-24 20:02:00,-146.08,49553,1.03,0.08,0.87,mildly_dehydrated
2025-04-24 20:03:00,-140.96,51403,0.92,0.05,0.88,mildly_dehydrated
2025-04-24 20:04:00,-118.81,50037,1.02,0.06,0.85,mildly_dehydrated
2025-04-24 20:05:00,-191.72,46941,0.94,0.08,0.81,dehydrated
2025-04-24 20:06:00,-249.34,46935,1.04,0.05,0.83,dehydrated
2025-04-24 20:07:00,-94.5,53070,1.01,0.07,0.89,hydrated
2025-04-24 20:08:00,-72.59,52189,1.04,0.08,0.87,hydrated
2025-04-24 20:09:00,-132.22,50373,0.98,0.08,0.88,mildly_dehydrated
2025-04-24 20:10:00,-243.46,44674,1.0,0.05,0.87,dehydrated
2025-04-24 20:11:00,-76.0,55384,1.05,0.09,0.89,hydrated
2025-04-24 20:12:00,-91.37,53570,1.01,0.09,0.79,hydrated
2025-04-24 20:13:00,-110.52,48032,1.0,0.09,0.85,mildly_dehydrated
2025-04-24 20:14:00,-188.15,45810,0.99,0.06,0.84,dehydrated
2025-04-24 20:15:00,-216.91,44123,1.01,0.02,0.85,dehydrated
2025-04-24 20:16:00,-127.29,50187,0.99,0.07,0.84,mildly_dehydrated
2025-04-24 20:17:00,-214.48,44603,1.06,0.06,0.82,dehydrated
2025-04-24 20:18:00,-124.22,49435,0.94,0.07,0.84,mildly_dehydrated
2025-04-24 20:19:00,-131.06,51533,0.95,0.07,0.87,mildly_dehydrated
2025-04-24 20:20:00,-178.12,47611,0.96,0.05,0.86,dehydrated
2025-04-24 20:21:00,-142.03,51723,0.95,0.09,0.84,mildly_dehydrated
2025-04-24 20:22:00,-93.85,54776,0.94,0.1,0.84,hydrated
2025-04-24 20:23:00,-230.16,47861,1.05,0.04,0.84,dehydrated
2025-04-24 20:24:00,-131.82,50454,1.11,0.07,0.82,mildly_dehydrated
2025-04-24 20:25:00,-90.55,54994,1.02,0.06,0.86,hydrated
2025-04-24 20:26:00,-218.49,47587,1.02,0.09,0.86,dehydrated
2025-04-24 20:27:00,-99.63,54644,0.97,0.07,0.92,hydrated
2025-04-24 20:28:00,-99.89,54666,1.02,0.09,0.83,hydrated
2025-04-24 20:29:00,-178.47,45685,1.01,0.09,0.81,dehydrated
2025-04-24 20:30:00,-185.44,45596,0.97,0.05,0.85,dehydrated
2025-04-24 20:31:00,-98.22,55596,1.01,0.06,0.8,hydrated
2025-04-24 20:32:00,-222.2,47783,1.07,0.05,0.83,dehydrated
2025-04-24 20:33:00,-130.78,49560,1.01,0.06,0.88,mildly_dehydrated
2025-04-24 20:34:00,-133.55,50062,1.07,0.09,0.86,mildly_dehydrated
2025-04-24 20:35:00,-99.26,55184,1.01,0.08,0.94,hydrated
2025-04-24 20:36:00,-81.15,55527,0.94,0.07,0.88,hydrated
2025-04-24 20:37:00,-109.28,48812,0.99,0.05,0.88,mildly_dehydrated
2025-04-24 20:38:00,-132.57,49875,0.98,0.07,0.87,mildly_dehydrated
2025-04-24 20:39:00,-196.91,43037,1.02,0.06,0.84,dehydrated
2025-04-24 20:40:00,-141.52,51505,0.95,0.07,0.98,mildly_dehydrated
2025-04-24 20:41:00,-84.23,52446,1.09,0.06,0.86,hydrated
2025-04-24 20:42:00,-86.69,55598,0.96,0.09,0.8,hydrated
2025-04-24 20:43:00,-154.39,46252,1.01,0.04,0.81,dehydrated
2025-04-24 20:44:00,-226.14,46719,0.91,0.06,0.82,dehydrated
2025-04-24 20:45:00,-92.2,54341,0.94,0.06,0.86,hydrated
2025-04-24 20:46:00,-95.66,52794,0.96,0.05,0.82,hydrated
2025-04-24 20:47:00,-79.9,52231,1.03,0.09,0.87,hydrated
2025-04-24 20:48:00,-119.76,48805,1.05,0.06,0.79,mildly_dehydrated
2025-04-24 20:49:00,-72.02,54549,0.98,0.06,0.77,hydrated
2025-04-24 20:50:00,-191.26,43139,1.1,0.07,0.9,dehydrated
2025-04-24 20:51:00,-130.52,49877,0.95,0.08,0.81,mildly_dehydrated
2025-04-24 20:52:00,-138.79,51315,1.1,0.11,0.76,mildly_dehydrated
2025-04-24 20:53:00,-101.68,51170,1.03,0.06,0.88,mildly_dehydrated
2025-04-24 20:54:00,-92.88,52116,0.93,0.1,0.89,hydrated
2025-04-24 20:55:00,-167.13,42798,0.93,0.08,0.85,dehydrated
2025-04-24 20:56:00,-203.83,47556,1.03,0.04,0.85,dehydrated
2025-04-24 20:57:00,-196.33,46796,1.06,0.07,0.9,dehydrated
2025-04-24 20:58:00,-107.1,49873,0.99,0.07,0.81,mildly_dehydrated
2025-04-24 20:59:00,-116.85,50370,0.94,0.07,0.84,mildly_dehydrated
2025-04-24 21:00:00,-119.14,51421,0.88,0.09,0.8,mildly_dehydrated
2025-04-24 21:01:00,-235.39,43536,1.0,0.07,0.89,dehydrated
2025-04-24 21:02:00,-109.8,50027,1.08,0.1,0.85,mildly_dehydrated
2025-04-24 21:03:00,-106.8,49956,0.98,0.09,0.75,mildly_dehydrated
2025-04-24 21:04:00,-130.96,50061,1.0,0.06,0.82,mildly_dehydrated
2025-04-24 21:05:00,-125.33,48199,1.04,0.05,0.85,mildly_dehydrated
2025-04-24 21:06:00,-76.16,52226,1.05,0.05,0.88,hydrated
2025-04-24 21:07:00,-130.54,48013,1.0,0.07,0.84,mildly_dehydrated
2025-04-24 21:08:00,-77.44,55162,0.99,0.07,0.88,hydrated
2025-04-24 21:09:00,-74.91,53646,1.03,0.09,0.93,hydrated
2025-04-24 21:10:00,-120.13,49128,1.06,0.09,0.84,mildly_dehydrated
2025-04-24 21:11:00,-207.79,46493,0.93,0.06,0.93,dehydrated
2025-04-24 21:12:00,-117.37,49051,0.96,0.05,0.86,mildly_dehydrated
2025-04-24 21:13:00,-138.75,48047,1.03,0.09,0.89,mildly_dehydrated
2025-04-24 21:14:00,-138.54,49330,0.98,0.08,0.84,mildly_dehydrated
2025-04-24 21:15:00,-85.84,53151,0.82,0.09,0.81,hydrated
2025-04-24 21:16:00,-136.22,50439,1.01,0.08,0.87,mildly_dehydrated
2025-04-24 21:17:00,-119.89,49127,0.95,0.04,0.82,mildly_dehydrated
2025-04-24 21:18:00,-123.15,51214,1.02,0.08,0.87,mildly_dehydrated
2025-04-24 21:19:00,-83.08,53914,1.0,0.06,0.86,hydrated
2025-04-24 21:20:00,-142.11,51130,0.98,0.1,0.82,mildly_dehydrated
2025-04-24 21:21:00,-70.81,55525,1.02,0.09,0.84,hydrated
2025-04-24 21:22:00,-160.51,44767,0.99,0.03,0.91,dehydrated
2025-04-24 21:23:00,-94.48,54206,0.95,0.06,0.83,hydrated
2025-04-24 21:24:00,-145.08,50318,1.1,0.07,0.89,mildly_dehydrated
2025-04-24 21:25:00,-95.01,52096,1.0,0.09,0.77,hydrated
2025-04-24 21:26:00,-92.36,52673,0.97,0.08,0.87,hydrated
2025-04-24 21:27:00,-188.73,44986,1.0,0.08,0.76,dehydrated
2025-04-24 21:28:00,-176.57,46935,1.06,0.08,0.81,dehydrated
2025-04-24 21:29:00,-73.67,54143,1.04,0.1,0.85,hydrated
2025-04-24 21:30:00,-112.95,50817,1.01,0.11,0.89,mildly_dehydrated
2025-04-24 21:31:00,-160.89,45709,0.97,0.11,0.87,dehydrated
2025-04-24 21:32:00,-233.69,42524,1.01,0.1,0.84,dehydrated
2025-04-24 21:33:00,-91.05,55501,0.95,0.12,0.86,hydrated
2025-04-24 21:34:00,-226.47,46794,1.06,0.07,0.85,dehydrated
2025-04-24 21:35:00,-128.09,48726,0.99,0.08,0.79,mildly_dehydrated
2025-04-24 21:36:00,-87.88,55463,1.01,0.03,0.86,hydrated
2025-04-24 21:37:00,-71.16,54997,0.95,0.06,0.79,hydrated
2025-04-24 21:38:00,-207.46,42587,0.99,0.09,0.78,dehydrated
2025-04-24 21:39:00,-142.38,51608,1.0,0.07,0.83,mildly_dehydrated
2025-04-24 21:40:00,-176.93,43853,1.1,0.04,0.81,dehydrated
2025-04-24 21:41:00,-167.75,44566,0.95,0.08,0.84,dehydrated
2025-04-24 21:42:00,-149.34,50099,1.04,0.09,0.87,mildly_dehydrated
2025-04-24 21:43:00,-249.44,45208,0.89,0.09,0.86,dehydrated
2025-04-24 21:44:00,-228.93,46950,1.05,0.09,0.78,dehydrated
2025-04-24 21:45:00,-78.9,55960,0.94,0.09,0.84,hydrated
2025-04-24 21:46:00,-82.4,55472,1.03,0.06,0.86,hydrated
2025-04-24 21:47:00,-110.76,49216,1.02,0.03,0.86,mildly_dehydrated
2025-04-24 21:48:00,-89.71,53204,1.05,0.05,0.8,hydrated
2025-04-24 21:49:00,-180.85,43746,1.03,0.08,0.82,dehydrated
2025-04-24 21:50:00,-213.71,45416,1.02,0.05,0.83,dehydrated
2025-04-24 21:51:00,-130.67,51160,0.98,0.07,0.83,mildly_dehydrated
2025-04-24 21:52:00,-135.9,49168,1.02,0.07,0.88,mildly_dehydrated
2025-04-24 21:53:00,-158.81,44323,0.99,0.06,0.79,dehydrated
2025-04-24 21:54:00,-153.47,43688,1.04,0.06,0.85,dehydrated
2025-04-24 21:55:00,-132.13,49707,0.97,0.08,0.71,mildly_dehydrated
2025-04-24 21:56:00,-184.36,46180,0.95,0.1,0.93,dehydrated
2025-04-24 21:57:00,-80.5,55811,0.99,0.1,0.79,hydrated
2025-04-24 21:58:00,-161.21,44424,1.04,0.07,0.91,dehydrated
2025-04-24 21:59:00,-71.93,54284,1.01,0.07,0.85,hydrated
2025-04-24 22:00:00,-83.56,53948,0.98,0.08,0.93,hydrated
2025-04-24 22:01:00,-124.14,51820,0.93,0.11,0.81,mildly_dehydrated
2025-04-24 22:02:00,-126.44,48268,0.98,0.06,0.93,mildly_dehydrated
2025-04-24 22:03:00,-90.51,52521,1.01,0.08,0.86,hydrated
2025-04-24 22:04:00,-136.18,49682,1.0,0.07,0.82,mildly_dehydrated
2025-04-24 22:05:00,-81.86,55784,1.06,0.06,0.92,hydrated
2025-04-24 22:06:00,-213.31,43143,0.98,0.08,0.88,dehydrated
2025-04-24 22:07:00,-163.87,47955,0.93,0.06,0.87,dehydrated
2025-04-24 22:08:00,-222.23,42791,1.01,0.05,0.86,dehydrated
2025-04-24 22:09:00,-109.97,50032,1.03,0.08,0.85,mildly_dehydrated
2025-04-24 22:10:00,-177.8,44756,0.97,0.06,0.83,dehydrated
